diseaseId,diseaseName,is_leaf_term,is_therapeutic_area,targetEnsemblId,targetSymbol,score,uniprot,passed,reason,n_candidates_checked,best_pdb_id,best_chain,ligand,resolution,resolution_tier,r_free,modeled_residues,ligand_RSCC,ligand_RSR,organism_bacterial,chembl_target_ids,best_chembl_target_id,chembl_counts_all,activity_type,activity_records
MONDO_0005084,mental disorder,False,False,ENSG00000145335,SNCA,0.7443,P37840,True,,10.0,6CT7,H,IPA,1.903,high,0.2229,867.0,0.863,0.125,False,CHEMBL5465209;CHEMBL5465232;CHEMBL5483090;CHEMBL6152,CHEMBL6152,CHEMBL5465209=0;CHEMBL5465232=0;CHEMBL5483090=0;CHEMBL6152=192,IC50,192.0
MONDO_0005084,mental disorder,False,False,ENSG00000152822,GRM1,0.7354,Q13255,True,,2.0,3KS9,A,NAG,1.9,high,0.241,887.0,0.77,0.143,False,CHEMBL3772,CHEMBL3772,CHEMBL3772=1217,IC50,1217.0
MONDO_0005084,mental disorder,False,False,ENSG00000189221,MAOA,0.7261,P21397,True,,4.0,2Z5Y,A,DCX,2.17,high,0.24358,513.0,0.986,0.042,False,CHEMBL1951;CHEMBL2095205,CHEMBL1951,CHEMBL1951=7930;CHEMBL2095205=62,IC50,7930.0
MONDO_0005084,mental disorder,False,False,ENSG00000102468,HTR2A,0.7178,P28223,True,,14.0,7WC8,A,92S,2.45,high,0.2438,360.0,0.942,0.089,False,CHEMBL2095200;CHEMBL2096662;CHEMBL2096904;CHEMBL2111468;CHEMBL224;CHEMBL4630758,CHEMBL224,CHEMBL2095200=50;CHEMBL2096662=0;CHEMBL2096904=17;CHEMBL2111468=0;CHEMBL224=2414;CHEMBL4630758=88,IC50,2414.0
MONDO_0005084,mental disorder,False,False,ENSG00000069696,DRD4,0.7098,P21917,True,,2.0,5WIU,A,AQD,1.962,high,0.2362,373.0,0.961,0.075,False,CHEMBL2095396;CHEMBL2096905;CHEMBL2097165;CHEMBL219;CHEMBL2331075,CHEMBL219,CHEMBL2095396=0;CHEMBL2096905=9;CHEMBL2097165=0;CHEMBL219=1382;CHEMBL2331075=0,IC50,1382.0
MONDO_0005084,mental disorder,False,False,ENSG00000108576,SLC6A4,0.7072,P31645,True,,8.0,5I6X,A,8PR,3.14,fallback,0.27,976.0,0.955,0.126,False,CHEMBL2095201;CHEMBL2111346;CHEMBL228;CHEMBL2363064,CHEMBL228,CHEMBL2095201=0;CHEMBL2111346=0;CHEMBL228=5130;CHEMBL2363064=0,IC50,5130.0
MONDO_0005084,mental disorder,False,False,ENSG00000166206,GABRB3,0.7002,P28472,True,,3.0,4COF,A,NAG,2.97,fallback,0.2259,1665.0,0.888,0.133,False,CHEMBL1847;CHEMBL2093872;CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095190;CHEMBL2109244;CHEMBL2111366;CHEMBL3430899;CHEMBL3885573;CHEMBL3885574;CHEMBL3885575;CHEMBL3885577;CHEMBL3885578;CHEMBL4106151;CHEMBL4106157;CHEMBL4296057;CHEMBL4296064,CHEMBL2093872,CHEMBL1847=10;CHEMBL2093872=417;CHEMBL2094120=2;CHEMBL2094121=30;CHEMBL2094122=2;CHEMBL2094130=1;CHEMBL2095190=3;CHEMBL2109244=5;CHEMBL2111366=1;CHEMBL3430899=0;CHEMBL3885573=0;CHEMBL3885574=0;CHEMBL3885575=0;CHEMBL3885577=0;CHEMBL3885578=3;CHEMBL4106151=4;CHEMBL4106157=0;CHEMBL4296057=0;CHEMBL4296064=0,IC50,417.0
MONDO_0005084,mental disorder,False,False,ENSG00000196549,MME,0.6953,P08473,True,,16.0,6SUK,A,FT8,1.75,high,0.1997,698.0,0.917,0.108,False,CHEMBL1944;CHEMBL6066554,CHEMBL1944,CHEMBL1944=553;CHEMBL6066554=7,IC50,553.0
MONDO_0005084,mental disorder,False,False,ENSG00000147246,HTR2C,0.6901,P28335,True,,3.0,6BQH,A,E2J,2.7,fallback,0.2745,351.0,0.958,0.095,False,CHEMBL2095200;CHEMBL2096662;CHEMBL2096904;CHEMBL2111466;CHEMBL225,CHEMBL225,CHEMBL2095200=50;CHEMBL2096662=0;CHEMBL2096904=17;CHEMBL2111466=0;CHEMBL225=1975,IC50,1975.0
MONDO_0005084,mental disorder,False,False,ENSG00000022355,GABRA1,0.6897,P14867,True,,1.0,6CDU,A,EY4,3.45,fallback,0.2861,3140.0,0.952,0.092,False,CHEMBL1907597;CHEMBL1962;CHEMBL2093872;CHEMBL2094121;CHEMBL2095172;CHEMBL2109243;CHEMBL2109244;CHEMBL2111392;CHEMBL3885570;CHEMBL4106151;CHEMBL4296044;CHEMBL4523638;CHEMBL5303741,CHEMBL2093872,CHEMBL1907597=0;CHEMBL1962=43;CHEMBL2093872=417;CHEMBL2094121=30;CHEMBL2095172=112;CHEMBL2109243=0;CHEMBL2109244=5;CHEMBL2111392=4;CHEMBL3885570=3;CHEMBL4106151=4;CHEMBL4296044=4;CHEMBL4523638=1;CHEMBL5303741=0,IC50,417.0
MONDO_0005084,mental disorder,False,False,ENSG00000164885,CDK5,0.6837,Q00535,True,,9.0,1UNL,A,RRC,2.2,high,0.219,884.0,0.869,0.101,False,CHEMBL1907600;CHEMBL3559691;CHEMBL3885549;CHEMBL4036;CHEMBL4523701;CHEMBL5483185;CHEMBL6066140,CHEMBL1907600,CHEMBL1907600=2541;CHEMBL3559691=4;CHEMBL3885549=2;CHEMBL4036=579;CHEMBL4523701=2;CHEMBL5483185=0;CHEMBL6066140=0,IC50,2541.0
MONDO_0005084,mental disorder,False,False,ENSG00000134640,MTNR1B,0.6809,P49286,True,,4.0,6ME9,B,JEV,3.3,fallback,0.27,843.0,0.905,0.165,False,CHEMBL1946;CHEMBL2094268,CHEMBL2094268,CHEMBL1946=106;CHEMBL2094268=128,IC50,128.0
MONDO_0005084,mental disorder,False,False,ENSG00000151577,DRD3,0.6741,P35462,True,,1.0,3PBL,B,ETQ,2.89,fallback,0.2716,855.0,0.946,0.113,False,CHEMBL2095169;CHEMBL2096905;CHEMBL2097165;CHEMBL2331075;CHEMBL234,CHEMBL234,CHEMBL2095169=0;CHEMBL2096905=9;CHEMBL2097165=0;CHEMBL2331075=0;CHEMBL234=1342,IC50,1342.0
MONDO_0005084,mental disorder,False,False,ENSG00000069535,MAOB,0.6642,P27338,True,,57.0,9FJT,AAA,FAD,1.4,high,0.1899,993.0,0.99,0.031,False,CHEMBL2039;CHEMBL2095205,CHEMBL2039,CHEMBL2039=8932;CHEMBL2095205=62,IC50,8932.0
MONDO_0005084,mental disorder,False,False,ENSG00000186297,GABRA5,0.6462,P31644,True,,4.0,8BHG,B,QMU,2.39,high,0.2835,1675.0,0.995,0.021,False,CHEMBL2093872;CHEMBL2094122;CHEMBL2109243;CHEMBL2109244;CHEMBL3885576;CHEMBL3885577;CHEMBL4296057;CHEMBL4523641;CHEMBL5112,CHEMBL2093872,CHEMBL2093872=417;CHEMBL2094122=2;CHEMBL2109243=0;CHEMBL2109244=5;CHEMBL3885576=0;CHEMBL3885577=0;CHEMBL4296057=0;CHEMBL4523641=4;CHEMBL5112=19,IC50,417.0
MONDO_0005084,mental disorder,False,False,ENSG00000087085,ACHE,0.6456,P22303,True,,74.0,4M0E,B,NAG,2.0,high,0.1961,1069.0,0.577,0.216,False,CHEMBL2095233;CHEMBL220,CHEMBL220,CHEMBL2095233=0;CHEMBL220=10079,IC50,10079.0
MONDO_0005084,mental disorder,False,False,ENSG00000168539,CHRM1,0.6452,P11229,True,,5.0,6ZFZ,A,PGE,2.17,high,0.242,446.0,0.824,0.194,False,CHEMBL2094109;CHEMBL2095219;CHEMBL2111417;CHEMBL2111418;CHEMBL216,CHEMBL216,CHEMBL2094109=118;CHEMBL2095219=279;CHEMBL2111417=0;CHEMBL2111418=0;CHEMBL216=2034,IC50,2034.0
MONDO_0005084,mental disorder,False,False,ENSG00000177628,GBA1,0.6449,P04062,True,,57.0,6TN1,AAA,GLN,0.98,high,0.1282,496.0,0.897,0.072,False,CHEMBL2179;CHEMBL4106172,CHEMBL2179,CHEMBL2179=1039;CHEMBL4106172=1,IC50,1039.0
MONDO_0005084,mental disorder,False,False,ENSG00000159640,ACE,0.6359,P12821,True,,88.0,6H5W,A,FT8,1.37,high,0.1753,586.0,0.986,0.05,False,CHEMBL1808;CHEMBL2096989;CHEMBL6066541;CHEMBL6066554,CHEMBL1808,CHEMBL1808=967;CHEMBL2096989=55;CHEMBL6066541=0;CHEMBL6066554=7,IC50,967.0
MONDO_0005084,mental disorder,False,False,ENSG00000113327,GABRG2,0.6356,P18507,True,,1.0,8BHG,B,NAG,2.39,high,0.2835,1675.0,0.995,0.021,False,CHEMBL2093872;CHEMBL2094120;CHEMBL2094121;CHEMBL2094122;CHEMBL2094130;CHEMBL2095172;CHEMBL2095190;CHEMBL2109243;CHEMBL2111339;CHEMBL2111366;CHEMBL2111370;CHEMBL2111392;CHEMBL2111413;CHEMBL4523638;CHEMBL4523640;CHEMBL4523641;CHEMBL5291949;CHEMBL5303741,CHEMBL2093872,CHEMBL2093872=417;CHEMBL2094120=2;CHEMBL2094121=30;CHEMBL2094122=2;CHEMBL2094130=1;CHEMBL2095172=112;CHEMBL2095190=3;CHEMBL2109243=0;CHEMBL2111339=4;CHEMBL2111366=1;CHEMBL2111370=0;CHEMBL2111392=4;CHEMBL2111413=8;CHEMBL4523638=1;CHEMBL4523640=0;CHEMBL4523641=4;CHEMBL5291949=0;CHEMBL5303741=0,IC50,417.0
MONDO_0005084,mental disorder,False,False,ENSG00000007314,SCN4A,0.6329,P35499,True,,2.0,6MBA,B,CO3,1.799,high,0.2335,275.0,0.847,0.125,False,CHEMBL2072;CHEMBL2331043;CHEMBL4630762,CHEMBL2072,CHEMBL2072=474;CHEMBL2331043=16;CHEMBL4630762=1,IC50,474.0
MONDO_0005084,mental disorder,False,False,ENSG00000114200,BCHE,0.6307,P06276,True,,108.0,6ZWI,A,LEA,1.85,high,0.2241,527.0,0.803,0.192,False,CHEMBL1914;CHEMBL2095233,CHEMBL1914,CHEMBL1914=5534;CHEMBL2095233=0,IC50,5534.0
MONDO_0005084,mental disorder,False,False,ENSG00000168412,MTNR1A,0.629,P48039,True,,5.0,6ME2,A,JEV,2.8,fallback,0.228,486.0,0.952,0.131,False,CHEMBL1945;CHEMBL2094268,CHEMBL1945,CHEMBL1945=248;CHEMBL2094268=128,IC50,248.0
MONDO_0005084,mental disorder,False,False,ENSG00000184160,ADRA2C,0.6256,P18825,True,,1.0,6KUW,A,CLR,2.8,fallback,0.262,946.0,0.914,0.119,False,CHEMBL1916;CHEMBL2095158;CHEMBL2095203;CHEMBL2331074,CHEMBL1916,CHEMBL1916=955;CHEMBL2095158=77;CHEMBL2095203=0;CHEMBL2331074=0,IC50,955.0
MONDO_0005084,mental disorder,False,False,ENSG00000135312,HTR1B,0.6163,P28222,True,,4.0,4IAR,A,ERM,2.7,fallback,0.2612,379.0,0.916,0.117,False,CHEMBL1898;CHEMBL2095230;CHEMBL2096904;CHEMBL4523959;CHEMBL4524122,CHEMBL1898,CHEMBL1898=385;CHEMBL2095230=0;CHEMBL2096904=17;CHEMBL4523959=0;CHEMBL4524122=0,IC50,385.0
MONDO_0005084,mental disorder,False,False,ENSG00000082556,OPRK1,0.6097,P41145,True,,4.0,4DJH,A,CIT,2.9,fallback,0.2646,895.0,0.762,0.279,False,CHEMBL2095151;CHEMBL2095156;CHEMBL2095181;CHEMBL237,CHEMBL237,CHEMBL2095151=0;CHEMBL2095156=20;CHEMBL2095181=169;CHEMBL237=4375,IC50,4375.0
MONDO_0005084,mental disorder,False,False,ENSG00000091831,ESR1,0.6053,P03372,True,,150.0,7NFB,A,GEN,1.33,high,0.1781,507.0,0.987,0.035,False,CHEMBL206;CHEMBL2093866;CHEMBL3885521;CHEMBL4523681;CHEMBL4523713;CHEMBL4523721;CHEMBL4523726;CHEMBL4523754;CHEMBL6193788,CHEMBL206,CHEMBL206=7699;CHEMBL2093866=603;CHEMBL3885521=0;CHEMBL4523681=12;CHEMBL4523713=0;CHEMBL4523721=0;CHEMBL4523726=5;CHEMBL4523754=0;CHEMBL6193788=0,IC50,7699.0
MONDO_0005084,mental disorder,False,False,ENSG00000113161,HMGCR,0.6005,P04035,True,,22.0,1DQA,D,NAP,2.0,high,0.197,1614.0,0.966,0.066,False,CHEMBL402;CHEMBL4630729;CHEMBL5169065,CHEMBL402,CHEMBL402=1186;CHEMBL4630729=0;CHEMBL5169065=0,IC50,1186.0
MONDO_0005084,mental disorder,False,False,ENSG00000135914,HTR2B,0.5999,P41595,True,,8.0,4IB4,A,ERM,2.7,fallback,0.2663,375.0,0.935,0.104,False,CHEMBL1833;CHEMBL2095200;CHEMBL2096904;CHEMBL2111466,CHEMBL1833,CHEMBL1833=1207;CHEMBL2095200=50;CHEMBL2096904=17;CHEMBL2111466=0,IC50,1207.0
MONDO_0005084,mental disorder,False,False,ENSG00000101224,CDC25B,0.5996,P30305,True,,19.0,1QB0,A,BME,1.91,high,,178.0,,,False,CHEMBL4804,CHEMBL4804,CHEMBL4804=728,IC50,728.0
MONDO_0005084,mental disorder,False,False,ENSG00000196639,HRH1,0.5973,P35367,True,,1.0,3RZE,A,D7V,3.1,fallback,0.2486,428.0,0.909,0.143,False,CHEMBL231,CHEMBL231,CHEMBL231=1334,IC50,1334.0
MONDO_0005084,mental disorder,False,False,ENSG00000116329,OPRD1,0.5911,P41143,True,,5.0,4N6H,A,PGE,1.8,high,0.19028,408.0,0.886,0.188,False,CHEMBL2095149;CHEMBL2095151;CHEMBL2095181;CHEMBL236,CHEMBL236,CHEMBL2095149=27;CHEMBL2095151=0;CHEMBL2095181=169;CHEMBL236=2559,IC50,2559.0
MONDO_0005084,mental disorder,False,False,ENSG00000115353,TACR1,0.5768,P25103,True,,6.0,6HLP,A,GAW,2.2,high,0.2251,485.0,0.913,0.109,False,CHEMBL249,CHEMBL249,CHEMBL249=3204,IC50,3204.0
MONDO_0005084,mental disorder,False,False,ENSG00000180914,OXTR,0.5616,P30559,True,,1.0,6TPK,A,NU2,3.2,fallback,0.2655,461.0,0.91,0.114,False,CHEMBL2049,CHEMBL2049,CHEMBL2049=268,IC50,268.0
MONDO_0005084,mental disorder,False,False,ENSG00000171867,PRNP,0.5575,P04156,True,,15.0,4E1H,A,CIT,1.4,high,0.218,72.0,0.744,0.166,False,CHEMBL4869,CHEMBL4869,CHEMBL4869=246,IC50,246.0
MONDO_0005084,mental disorder,False,False,ENSG00000140009,ESR2,0.5544,Q92731,True,,39.0,3OLL,A,EST,1.5,high,0.20809,489.0,0.994,0.02,False,CHEMBL2093866;CHEMBL242;CHEMBL5465555;CHEMBL6177909,CHEMBL242,CHEMBL2093866=603;CHEMBL242=3661;CHEMBL5465555=0;CHEMBL6177909=0,IC50,3661.0
MONDO_0005084,mental disorder,False,False,ENSG00000178999,AURKB,0.5522,Q96GD4,True,,1.0,4AF3,A,VX6,2.75,fallback,0.26438,296.0,0.908,0.087,False,CHEMBL2185;CHEMBL3430907;CHEMBL3430908;CHEMBL3430911;CHEMBL3883303,CHEMBL2185,CHEMBL2185=3261;CHEMBL3430907=199;CHEMBL3430908=1;CHEMBL3430911=3;CHEMBL3883303=0,IC50,3261.0
MONDO_0005084,mental disorder,False,False,ENSG00000166311,SMPD1,0.5515,P17405,True,,4.0,5I81,A,NAG,2.25,high,0.2047,528.0,0.934,0.097,False,CHEMBL2760,CHEMBL2760,CHEMBL2760=212,IC50,212.0
MONDO_0005084,mental disorder,False,False,ENSG00000135446,CDK4,0.5515,P11802,True,,4.0,9CSK,D,A1AZ4,2.253,high,0.2701,1038.0,0.986,0.037,False,CHEMBL1907601;CHEMBL2095942;CHEMBL2111326;CHEMBL3038472;CHEMBL3038517;CHEMBL3301385;CHEMBL331;CHEMBL3559691;CHEMBL3885548;CHEMBL3885553;CHEMBL3885554;CHEMBL4106184;CHEMBL4523686;CHEMBL4523715;CHEMBL4523732;CHEMBL4523963;CHEMBL4630748;CHEMBL4888444;CHEMBL6195586,CHEMBL1907601,CHEMBL1907601=2204;CHEMBL2095942=165;CHEMBL2111326=0;CHEMBL3038472=343;CHEMBL3038517=0;CHEMBL3301385=3;CHEMBL331=1787;CHEMBL3559691=4;CHEMBL3885548=4;CHEMBL3885553=25;CHEMBL3885554=35;CHEMBL4106184=0;CHEMBL4523686=0;CHEMBL4523715=0;CHEMBL4523732=0;CHEMBL4523963=0;CHEMBL4630748=0;CHEMBL4888444=0;CHEMBL6195586=0,IC50,2204.0
MONDO_0005084,mental disorder,False,False,ENSG00000168959,GRM5,0.5479,P41594,True,,12.0,6FFI,A,MES,2.2,high,0.2693,410.0,0.63,0.124,False,CHEMBL3227;CHEMBL4296096,CHEMBL3227,CHEMBL3227=2609;CHEMBL4296096=10,IC50,2609.0
MONDO_0005084,mental disorder,False,False,ENSG00000170312,CDK1,0.547,P06493,True,,11.0,5LQF,A,4SP,2.06,high,0.25385,1248.0,0.907,0.115,False,CHEMBL1907602;CHEMBL2094127;CHEMBL3038467;CHEMBL3038468;CHEMBL308;CHEMBL3559691;CHEMBL3885551;CHEMBL4296065;CHEMBL4296066;CHEMBL4523683;CHEMBL4523963;CHEMBL5483182;CHEMBL5483189;CHEMBL6066121,CHEMBL308,CHEMBL1907602=1061;CHEMBL2094127=741;CHEMBL3038467=108;CHEMBL3038468=12;CHEMBL308=2022;CHEMBL3559691=4;CHEMBL3885551=4;CHEMBL4296065=59;CHEMBL4296066=0;CHEMBL4523683=0;CHEMBL4523963=0;CHEMBL5483182=1;CHEMBL5483189=0;CHEMBL6066121=0,IC50,2022.0
MONDO_0005084,mental disorder,False,False,ENSG00000140718,FTO,0.5315,Q9C0B1,True,,28.0,5DAB,A,AKG,2.1,high,0.2409,434.0,0.897,0.11,False,CHEMBL2331065,CHEMBL2331065,CHEMBL2331065=499,IC50,499.0
MONDO_0005084,mental disorder,False,False,ENSG00000167258,CDK12,0.5284,Q9NYV4,True,,38.0,4NST,C,ADP,2.2,high,0.2401,1128.0,0.679,0.09,False,CHEMBL3559691;CHEMBL3559692;CHEMBL4106169;CHEMBL4630753;CHEMBL4879535;CHEMBL5465245;CHEMBL6193761;CHEMBL6196201,CHEMBL4106169,CHEMBL3559691=4;CHEMBL3559692=275;CHEMBL4106169=1070;CHEMBL4630753=0;CHEMBL4879535=3;CHEMBL5465245=0;CHEMBL6193761=0;CHEMBL6196201=0,IC50,1070.0
MONDO_0005084,mental disorder,False,False,ENSG00000005381,MPO,0.5213,P05164,True,,41.0,5MFA,A,HEM,1.2,high,0.1429,588.0,0.994,0.042,False,CHEMBL2439,CHEMBL2439,CHEMBL2439=1093,IC50,1093.0
MONDO_0005084,mental disorder,False,False,ENSG00000181072,CHRM2,0.5206,P08172,True,,8.0,5ZKC,A,3C0,2.3,high,0.259,384.0,0.924,0.084,False,CHEMBL2094109;CHEMBL2095187;CHEMBL2095219;CHEMBL211;CHEMBL2111352;CHEMBL2111445,CHEMBL211,CHEMBL2094109=118;CHEMBL2095187=0;CHEMBL2095219=279;CHEMBL211=1581;CHEMBL2111352=0;CHEMBL2111445=0,IC50,1581.0
MONDO_0005084,mental disorder,False,False,ENSG00000136869,TLR4,0.5195,O00206,True,,8.0,3UL7,A,NAG,2.37,high,0.2712,276.0,0.668,0.18,False,CHEMBL3038512;CHEMBL3038513;CHEMBL4106126;CHEMBL5255,CHEMBL5255,CHEMBL3038512=0;CHEMBL3038513=6;CHEMBL4106126=0;CHEMBL5255=246,IC50,246.0
MONDO_0005084,mental disorder,False,False,ENSG00000145675,PIK3R1,0.5136,P27986,True,,65.0,4JPS,A,1LT,2.2,high,0.2278,1226.0,0.963,0.064,False,CHEMBL2111367;CHEMBL2111432;CHEMBL2506;CHEMBL3038510;CHEMBL3559703;CHEMBL4296106,CHEMBL2111367,CHEMBL2111367=1539;CHEMBL2111432=1453;CHEMBL2506=334;CHEMBL3038510=772;CHEMBL3559703=429;CHEMBL4296106=1,IC50,1539.0
MONDO_0005084,mental disorder,False,False,ENSG00000113712,CSNK1A1,0.5124,P48729,True,,3.0,6GZD,A,PGE,2.28,high,0.22117,297.0,0.868,0.144,False,CHEMBL2111458;CHEMBL2793;CHEMBL3038493;CHEMBL3885539;CHEMBL4296102;CHEMBL4523610;CHEMBL6195518,CHEMBL2793,CHEMBL2111458=59;CHEMBL2793=164;CHEMBL3038493=0;CHEMBL3885539=18;CHEMBL4296102=0;CHEMBL4523610=0;CHEMBL6195518=0,IC50,164.0
MONDO_0005084,mental disorder,False,False,ENSG00000080644,CHRNA3,0.5067,P32297,True,,3.0,5SYO,E,C5E,2.0,high,0.2274,1007.0,0.942,0.075,False,CHEMBL1907594;CHEMBL2109233;CHEMBL2109234;CHEMBL2111384;CHEMBL2221346;CHEMBL3068;CHEMBL3137272;CHEMBL3137273;CHEMBL3137285;CHEMBL3885595;CHEMBL4524133;CHEMBL4804182;CHEMBL4888445,CHEMBL1907594,CHEMBL1907594=412;CHEMBL2109233=9;CHEMBL2109234=46;CHEMBL2111384=27;CHEMBL2221346=5;CHEMBL3068=36;CHEMBL3137272=0;CHEMBL3137273=0;CHEMBL3137285=65;CHEMBL3885595=13;CHEMBL4524133=0;CHEMBL4804182=0;CHEMBL4888445=0,IC50,412.0
MONDO_0005084,mental disorder,False,False,ENSG00000141510,TP53,0.5015,P04637,True,,150.0,6GGB,B,EPE,1.32,high,0.1612,396.0,0.751,0.188,False,CHEMBL1907611;CHEMBL2221344;CHEMBL3301383;CHEMBL3883306;CHEMBL3885543;CHEMBL3885544;CHEMBL3885545;CHEMBL4096;CHEMBL4879538;CHEMBL6066147;CHEMBL6066834,CHEMBL1907611,CHEMBL1907611=1820;CHEMBL2221344=83;CHEMBL3301383=1;CHEMBL3883306=0;CHEMBL3885543=10;CHEMBL3885544=10;CHEMBL3885545=1;CHEMBL4096=29;CHEMBL4879538=0;CHEMBL6066147=0;CHEMBL6066834=0,IC50,1820.0
MONDO_0005084,mental disorder,False,False,ENSG00000143393,PI4KB,0.5001,Q9UBF8,True,,16.0,5C46,E,GSP,2.65,fallback,0.2461,644.0,0.937,0.104,False,CHEMBL2096619;CHEMBL3268,CHEMBL3268,CHEMBL2096619=74;CHEMBL3268=731,IC50,731.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000066468,FGFR2,0.917,P21802,True,,53.0,2PVF,A,ACP,1.8,high,0.2652,292.0,0.939,0.089,False,CHEMBL2095217;CHEMBL2111434;CHEMBL4142;CHEMBL4802036;CHEMBL5291678;CHEMBL6066126,CHEMBL4142,CHEMBL2095217=289;CHEMBL2111434=0;CHEMBL4142=4796;CHEMBL4802036=0;CHEMBL5291678=0;CHEMBL6066126=0,IC50,4796.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000068078,FGFR3,0.9161,P22607,True,,12.0,6PNX,B,ACP,2.199,high,0.2299,585.0,0.779,0.148,False,CHEMBL2095217;CHEMBL2742;CHEMBL5291680,CHEMBL2742,CHEMBL2095217=289;CHEMBL2742=6340;CHEMBL5291680=0,IC50,6340.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000077782,FGFR1,0.8858,P11362,True,,74.0,5EW8,A,5SF,1.63,high,0.2059,581.0,0.935,0.083,False,CHEMBL2095217;CHEMBL2111439;CHEMBL3650;CHEMBL5291677;CHEMBL5291688,CHEMBL3650,CHEMBL2095217=289;CHEMBL2111439=0;CHEMBL3650=9154;CHEMBL5291677=0;CHEMBL5291688=0,IC50,9154.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000111199,TRPV4,0.8848,Q9HBA0,True,,2.0,4DX2,A,BGC,2.95,fallback,0.2204,492.0,0.949,0.077,False,CHEMBL3119,CHEMBL3119,CHEMBL3119=698,IC50,698.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000169919,GUSB,0.879,P08236,True,,1.0,3HN3,B,NAG,1.7,high,0.24,2430.0,0.843,0.108,False,CHEMBL2728,CHEMBL2728,CHEMBL2728=446,IC50,446.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000036828,CASR,0.8773,P41180,True,,4.0,5FBK,B,NAG,2.1,high,0.2227,954.0,0.899,0.102,False,CHEMBL1878,CHEMBL1878,CHEMBL1878=418,IC50,418.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000064601,CTSA,0.8427,P10619,True,,12.0,4CIA,A,NAG,1.98,high,0.232,413.0,,,False,CHEMBL6115,CHEMBL6115,CHEMBL6115=892,IC50,892.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000143387,CTSK,0.8408,P43235,True,,65.0,6QLM,B,MHA,1.5,high,0.142,432.0,0.967,0.055,False,CHEMBL2111361;CHEMBL2111368;CHEMBL2111380;CHEMBL2111396;CHEMBL2111441;CHEMBL268,CHEMBL268,CHEMBL2111361=0;CHEMBL2111368=0;CHEMBL2111380=0;CHEMBL2111396=0;CHEMBL2111441=0;CHEMBL268=2330,IC50,2330.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000137745,MMP13,0.8386,P45452,True,,46.0,830C,A,RS1,1.6,high,0.266,330.0,,,False,CHEMBL2095216;CHEMBL2111422;CHEMBL280;CHEMBL4523970,CHEMBL280,CHEMBL2095216=16;CHEMBL2111422=0;CHEMBL280=3682;CHEMBL4523970=0,IC50,3682.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000137601,NEK1,0.8313,Q96PY6,True,,2.0,4B9D,B,CK7,1.9,high,0.22153,585.0,0.92,0.098,False,CHEMBL4524130;CHEMBL5855,CHEMBL5855,CHEMBL4524130=0;CHEMBL5855=295,IC50,295.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000135341,MAP3K7,0.831,O43318,True,,24.0,2EVA,A,ADN,2.0,high,0.231,295.0,,,False,CHEMBL3038499;CHEMBL5776,CHEMBL5776,CHEMBL3038499=194;CHEMBL5776=343,IC50,343.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000172071,EIF2AK3,0.8244,Q9NZJ5,True,,14.0,4X7K,A,TLA,1.8,high,0.1957,260.0,0.954,0.066,False,CHEMBL6030,CHEMBL6030,CHEMBL6030=350,IC50,350.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000165458,INPPL1,0.8051,O15357,True,,7.0,5OKO,B,B3P,1.94,high,0.22872,853.0,0.884,0.097,False,CHEMBL2331064,CHEMBL2331064,CHEMBL2331064=114,IC50,114.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000128602,SMO,0.8026,Q99835,True,,10.0,4JKV,A,PGE,2.45,high,0.2314,904.0,0.965,0.063,False,CHEMBL5971,CHEMBL5971,CHEMBL5971=1059,IC50,1059.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000104267,CA2,0.802,P00918,True,,150.0,3K34,A,HGB,0.9,high,0.16,258.0,0.999,0.046,False,CHEMBL205;CHEMBL2095180;CHEMBL2096906;CHEMBL5465206,CHEMBL205,CHEMBL205=2281;CHEMBL2095180=36;CHEMBL2096906=0;CHEMBL5465206=0,IC50,2281.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000083168,KAT6A,0.7913,Q92794,True,,19.0,2OZU,B,ACM,2.3,high,0.24502,254.0,0.849,0.099,False,CHEMBL3774298,CHEMBL3774298,CHEMBL3774298=950,IC50,950.0
MONDO_0018230,skeletal dysplasia,False,False,ENSG00000197594,ENPP1,0.7668,P22413,True,,5.0,6WFJ,AcA,AMP,2.5,high,0.2223,1613.0,0.93,0.095,False,CHEMBL5925,CHEMBL5925,CHEMBL5925=619,IC50,619.0
